"cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","metric","successes","denominator","estimate","mcse","wilson_lower","wilson_upper"
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","derivative_assisted_certificate_statement_true",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","derivative_assisted_false_exact_root_report",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","derivative_assisted_value_grid_coverage",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","derivative_assisted_derivative_grid_coverage",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","derivative_assisted_joint_grid_coverage",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","pointwise_grid_curve_coverage",1771,2032,0.871555118110236,0.00742239356828536,0.856303232834671,0.885404817886873
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","pointwise_root_coverage",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","pointwise_false_sign_report",1,2032,0.000492125984251968,0.000492004875357738,8.68776031664297e-05,0.00278243169171251
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","pointwise_reversal_report",0,2032,0,0,0,0.00188691452571133
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","pointwise_no_root_report",350,2032,0.172244094488189,0.00837647819843899,0.156448787638688,0.189276296095686
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","joint_band_covers_truth_on_grid",1834,2032,0.90255905511811,0.00657880032765763,0.888895044307283,0.914703876871819
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","joint_band_covers_truth_on_audit_grid",1834,2032,0.90255905511811,0.00657880032765763,0.888895044307283,0.914703876871819
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","joint_continuum_band_covers_truth",1834,2032,0.90255905511811,0.00657880032765763,0.888895044307283,0.914703876871819
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","joint_any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","joint_pointwise_grid_curve_coverage",1771,2032,0.871555118110236,0.00742239356828536,0.856303232834671,0.885404817886873
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","joint_derivative_assisted_grid_coverage",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","joint_derivative_assisted_false_exact_root_report",0,0,,,,
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","across_interval_joint_band_covers_truth_on_grid",1829,2032,0.90009842519685,0.00665226155060796,0.886295728079728,0.912391219253536
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","across_interval_joint_band_covers_truth_on_audit_grid",1829,2032,0.90009842519685,0.00665226155060796,0.886295728079728,0.912391219253536
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","across_interval_joint_continuum_band_covers_truth",1829,2032,0.90009842519685,0.00665226155060796,0.886295728079728,0.912391219253536
"M005_LN_NO_ROOT_n50","benchmark","main_primary","LN_NO_ROOT",50,50,"absolute","K3","across_interval_joint_any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","band_covers_truth_on_grid",1929,2032,0.949311023622047,0.00486630326898785,0.938896793558425,0.9580296306916
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","band_covers_truth_on_audit_grid",1929,2032,0.949311023622047,0.00486630326898785,0.938896793558425,0.9580296306916
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","continuum_band_covers_truth",1929,2032,0.949311023622047,0.00486630326898785,0.938896793558425,0.9580296306916
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","guard_failed",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","roundoff_inflation_requested",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","roundoff_inflation_margin_applied",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","continuum_truth_limit_hit",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","continuum_truth_endpoint_violation",103,2032,0.0506889763779528,0.00486630326898785,0.0419703693083999,0.0611032064415749
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","enclosure_limit_hit",59,2032,0.0290354330708661,0.00372480887167893,0.0225765632790745,0.0372716426275256
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","enclosure_depth_limit_hit",59,2032,0.0290354330708661,0.00372480887167893,0.0225765632790745,0.0372716426275256
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","enclosure_node_limit_hit",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","enclosure_variance_limit_hit",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","enclosure_statistical_limit_hit",59,2032,0.0290354330708661,0.00372480887167893,0.0225765632790745,0.0372716426275256
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","continuum_no_root_certified",869,2032,0.427657480314961,0.0109752441510881,0.406302772062866,0.449285196869496
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","grid_only_no_root",869,2032,0.427657480314961,0.0109752441510881,0.406302772062866,0.449285196869496
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","grid_continuum_no_root_disagreement",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","reversal_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","grid_only_reversal_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","direction_correct",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_direction_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_sign_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_reversal_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_no_root_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","budget_rejected",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_budget_rejection",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","zero_budget_diagnostic_applicable",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","zero_budget_rejected",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","exact_count_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","simplicity_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","exact_count_statement_true",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_exact_count_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","bracket_covers_root",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","brackets_cover_all_distinct_roots",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_bracket_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","outer_band_contains_root",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","outer_set_covers_truth",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","numerical_outer_contains_root",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","numerical_outer_contains_all_roots",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","false_outer_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_localization_applicable",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_local_outer_nonempty",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_truncated_local_outer_nonempty",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_truncated_local_touches_left_boundary",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_truncated_local_touches_right_boundary",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_truncated_local_censored_by_window",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_geometry_applicable",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_geometry_conditioned_on_continuum_band_coverage",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_outer_nonempty_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_outer_contains_root_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_outer_touches_K_left_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_outer_touches_K_right_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_outer_touches_K_boundary_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_root_component_present_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_root_component_touches_K_left_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_root_component_touches_K_right_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","tangency_global_root_component_touches_K_boundary_conditional_on_continuum_band_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_isolation_applicable",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_isolation_success",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_isolation_limit_hit",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_isolation_all_tolerances_met",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","wald_reported",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","wald_conditional_cover",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","wald_formal_unconditional_cover",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","wald_report_and_cover",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_multiplier_applicable",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_multiplier_reported",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_multiplier_conditional_cover",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_multiplier_formal_unconditional_cover",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","root_multiplier_report_and_cover",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_requested",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_implemented",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_applicable",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_reported",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_failure",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_same_multiplier_seed",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_guard_failed",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_enclosure_limit_hit",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_derivative_positive_throughout_K",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_derivative_negative_throughout_K",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_exact_root_certified",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_local_exact_root_certified",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_exact_root_on_K_certified",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_exact_root_on_K_statement_true",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_false_exact_root_on_K_report",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_certificate_reported",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_certificate_statement_true",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_false_exact_root_report",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_value_grid_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_derivative_grid_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","derivative_assisted_joint_grid_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","pointwise_grid_curve_coverage",1889,2032,0.929625984251969,0.00567411903285259,0.917675209640609,0.939955423842712
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","pointwise_root_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","pointwise_false_sign_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","pointwise_reversal_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","pointwise_no_root_report",992,2032,0.488188976377953,0.0110888612738588,0.466497997170169,0.509924528369808
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","joint_band_covers_truth_on_grid",1929,2032,0.949311023622047,0.00486630326898785,0.938896793558425,0.9580296306916
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","joint_band_covers_truth_on_audit_grid",1929,2032,0.949311023622047,0.00486630326898785,0.938896793558425,0.9580296306916
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","joint_continuum_band_covers_truth",1929,2032,0.949311023622047,0.00486630326898785,0.938896793558425,0.9580296306916
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","joint_any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","joint_pointwise_grid_curve_coverage",1889,2032,0.929625984251969,0.00567411903285259,0.917675209640609,0.939955423842712
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","joint_derivative_assisted_grid_coverage",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","joint_derivative_assisted_false_exact_root_report",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","across_interval_joint_band_covers_truth_on_grid",1892,2032,0.931102362204724,0.00561874119434319,0.919256742538509,0.941321075252314
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","across_interval_joint_band_covers_truth_on_audit_grid",1892,2032,0.931102362204724,0.00561874119434319,0.919256742538509,0.941321075252314
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","across_interval_joint_continuum_band_covers_truth",1892,2032,0.931102362204724,0.00561874119434319,0.919256742538509,0.941321075252314
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K1","across_interval_joint_any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","band_covers_truth_on_grid",1918,2032,0.943897637795276,0.00510494622542254,0.933028943529037,0.953091138260144
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","band_covers_truth_on_audit_grid",1918,2032,0.943897637795276,0.00510494622542254,0.933028943529037,0.953091138260144
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","continuum_band_covers_truth",1918,2032,0.943897637795276,0.00510494622542254,0.933028943529037,0.953091138260144
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","guard_failed",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","roundoff_inflation_requested",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","roundoff_inflation_margin_applied",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","continuum_truth_limit_hit",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","continuum_truth_endpoint_violation",114,2032,0.0561023622047244,0.00510494622542254,0.0469088617398555,0.066971056470963
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","enclosure_limit_hit",60,2032,0.0295275590551181,0.00375529038316507,0.0230086203945753,0.0378219802811925
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","enclosure_depth_limit_hit",60,2032,0.0295275590551181,0.00375529038316507,0.0230086203945753,0.0378219802811925
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","enclosure_node_limit_hit",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","enclosure_variance_limit_hit",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","enclosure_statistical_limit_hit",60,2032,0.0295275590551181,0.00375529038316507,0.0230086203945753,0.0378219802811925
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","continuum_no_root_certified",663,2032,0.326279527559055,0.010400948185475,0.306238443534221,0.346976202949614
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","grid_only_no_root",663,2032,0.326279527559055,0.010400948185475,0.306238443534221,0.346976202949614
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","grid_continuum_no_root_disagreement",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","reversal_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","grid_only_reversal_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","direction_correct",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","false_direction_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","false_sign_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","false_reversal_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","false_no_root_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","budget_rejected",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","false_budget_rejection",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","zero_budget_diagnostic_applicable",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","zero_budget_rejected",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","exact_count_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","simplicity_certified",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","exact_count_statement_true",2032,2032,1,0,0.998113085474288,1
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","false_exact_count_report",0,2032,0,0,0,0.00188691452571133
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","bracket_covers_root",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","brackets_cover_all_distinct_roots",0,0,,,,
"M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","K2","false_bracket_report",0,2032,0,0,0,0.00188691452571133
